"Tipo de información","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles"
"Fecha","SG8","SG255","SG117","SG256","SG1455","SG1459","SG78","SG617","SG618","SG619","SG620","SG621","SG1460","SG461","SG257","SG258","SG259","SG80","SG910","SG911","SG81","SG54","SG79","SG55","SG83","SG1454","SG263","SG264","SG62","SG63","SG361","SG266","SG267","SG460","SG261"
01/04/2023,2368358.8,318882.8,233650.5,85232.3,84756.3,476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2049476.0,1715156.0,1600975.1,1003646.1,-75.4,-102.7,414604.2,120170.0,44353.2,75816.7,28920.0,2447.7,31365.3,114180.9,60907.8,4256.5,49016.6,0.0,334320.0,N/E,N/E
01/05/2023,2923929.9,401809.2,268069.7,133739.5,133269.4,470.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2522120.7,2101403.6,1924048.1,1177624.4,-53.4,-150.9,514628.7,153632.9,62074.2,91558.7,36720.5,3070.4,38575.4,177355.5,69340.3,5683.3,102314.9,17.0,420717.1,N/E,N/E
01/06/2023,3464862.6,481929.1,320798.5,161130.6,160661.2,469.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2982933.5,2467329.0,2274617.0,1378029.7,-51.7,-151.6,609519.7,191780.2,83614.1,108166.1,44836.5,3681.5,46972.5,192712.1,74768.0,6716.8,111210.3,17.0,515604.5,N/E,N/E
01/07/2023,4103365.9,626956.9,393214.3,233742.7,233276.4,466.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3476408.9,2868329.9,2647041.2,1565428.2,-28.0,-153.2,727887.5,241777.3,115494.2,126283.1,52160.8,4264.2,55704.6,221288.7,87232.0,8423.0,125599.7,34.0,608079.0,N/E,N/E
01/08/2023,4648171.6,707757.4,470815.3,236942.2,236476.6,465.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3940414.2,3234611.2,2996326.8,1745528.8,-80.1,-154.6,836579.4,284935.8,140998.5,143937.3,61089.1,4853.6,63574.7,238284.5,92873.3,9304.6,136072.6,34.0,705802.9,N/E,N/E
01/09/2023,5195623.5,787086.5,546350.9,240735.6,240184.1,551.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4408537.0,3607636.8,3350727.8,1922460.3,-61.5,-158.8,953054.0,328364.6,165735.9,162628.7,71257.0,5447.9,70364.3,256909.0,99066.6,10210.5,147598.0,34.0,800900.2,N/E,N/E
01/10/2023,5780682.0,903349.2,603923.6,299425.6,298875.0,550.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4877332.9,3977986.3,3696838.6,2095353.1,-39.7,-168.5,1072076.1,364136.3,183508.2,180628.2,81435.0,6026.4,78019.9,281147.8,109630.2,12210.5,159273.1,34.0,899346.5,N/E,N/E
01/11/2023,6346907.3,996086.0,690749.6,305336.4,304786.0,550.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5350821.3,4361472.6,4059059.4,2274060.2,-38.4,-172.5,1198162.4,404309.7,205612.7,198697.1,91633.6,6600.6,84503.7,302413.2,116970.3,13362.6,172046.2,34.0,989348.8,N/E,N/E
01/12/2023,7039359.8,1078964.2,736552.1,342412.0,341862.7,549.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5960395.6,4872387.1,4517180.9,2506528.9,-23.2,-174.5,1366582.6,445101.9,230082.9,215019.0,100709.7,7159.5,91296.0,355206.3,121844.8,14542.3,218785.2,34.0,1088008.5,N/E,N/E
01/01/2024,658948.0,63990.3,60070.7,3919.5,3920.1,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,594957.8,506098.1,475066.3,262023.0,127.5,-3.7,124494.8,70603.0,34526.3,36076.7,9711.5,578.5,7531.7,31031.8,14735.0,2400.9,13895.9,0.0,88859.7,N/E,N/E
01/02/2024,1240128.8,167286.7,159465.1,7821.6,7824.1,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1072842.1,896081.1,839345.7,459821.9,131.8,-7.0,230073.5,115165.1,64861.6,50303.5,18931.7,1157.1,14071.6,56735.3,21016.4,3357.0,32361.9,0.0,176761.1,N/E,N/E
01/03/2024,1867220.6,254305.4,221203.5,33101.9,33107.7,-5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1612915.2,1349071.3,1246033.1,716105.2,137.4,-8.5,319353.7,158087.8,92092.2,65995.6,27124.4,1717.4,23515.7,103038.1,45937.6,4826.8,52273.7,0.0,263844.0,N/E,N/E

